Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
遠藤 成,オ,3B,27.0,-0.8,-0.9,0.0,-,0.1,-0.1,-,-,
遠藤 成,オ,SS,1.0,-0.1,-0.1,0.0,-,0.0,0.0,-,-,
遠藤 成,オ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
遠藤 成,オ,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
遠藤 成,オ,RF,3.0,-0.2,-0.6,-,0.3,0.0,0.0,-,-,
遠藤 成,オ,DH,4.0,-,-,-,-,-,0.0,-,-,
坂口 大輔,O,RF,96.0,-0.7,-1.4,-,0.6,0.1,-0.4,-,-,
坂口 大輔,O,DH,1.0,-,-,-,-,-,0.0,-,-,
上原 裕樹,O,CF,8.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
上原 裕樹,O,RF,27.0,-0.7,-0.7,-,-0.1,0.0,-0.1,-,-,
上原 裕樹,O,DH,3.0,-,-,-,-,-,0.0,-,-,
澤野 聖悠,ヤ,2B,154.7,2.4,1.9,0.5,-,0.0,0.4,-,-,
澤野 聖悠,ヤ,SS,100.0,2.9,2.9,-0.5,-,0.5,0.8,-,-,
澤野 聖悠,ヤ,DH,1.0,-,-,-,-,-,0.0,-,-,
北村 恵吾,ヤ,1B,120.0,-0.2,1.0,-0.2,-,-1.0,-1.3,-,-,
北村 恵吾,ヤ,2B,51.0,-2.1,-1.9,-0.5,-,0.4,0.1,-,-,
北村 恵吾,ヤ,3B,55.7,-0.8,-0.3,0.2,-,-0.6,-0.2,-,-,
北村 恵吾,ヤ,LF,74.3,2.0,1.9,-,0.0,0.1,-0.7,-,-,
小野寺 暖,神,1B,27.0,1.4,1.0,0.0,-,0.4,-0.3,-,-,
小野寺 暖,神,LF,72.0,2.3,1.6,-,0.5,0.1,-0.7,-,-,
小野寺 暖,神,CF,47.0,-0.1,0.0,-,-0.2,0.0,0.2,-,-,
小野寺 暖,神,RF,27.0,0.1,-0.2,-,0.3,0.0,-0.1,-,-,
小野寺 暖,神,DH,8.0,-,-,-,-,-,-0.1,-,-,
鵜飼 航丞,中,LF,186.3,-1.7,-0.2,-,-1.7,0.2,-1.8,-,-,
鵜飼 航丞,中,RF,77.0,-0.6,-0.9,-,0.2,0.0,-0.3,-,-,
鵜飼 航丞,中,DH,9.0,-,-,-,-,-,-0.1,-,-,
河野 聡太,オ,2B,65.0,0.7,1.5,-0.7,-,-0.2,0.2,-,-,
河野 聡太,オ,3B,10.0,0.0,0.9,0.1,-,-1.1,0.0,-,-,
河野 聡太,オ,SS,17.0,0.5,-0.1,0.5,-,0.2,0.1,-,-,
河野 聡太,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
田中 俊太,O,2B,239.7,-5.1,-2.9,-0.5,-,-1.8,0.6,-,-,
田中 俊太,O,3B,16.0,0.5,0.9,0.0,-,-0.4,-0.1,-,-,
田中 俊太,O,SS,9.0,0.7,0.4,0.1,-,0.2,0.1,-,-,
永澤 蓮士,O,1B,14.0,-0.8,-0.8,0.0,-,0.1,-0.2,-,-,
永澤 蓮士,O,2B,40.0,-2.4,-1.8,0.0,-,-0.5,0.1,-,-,
永澤 蓮士,O,3B,34.0,-1.0,-0.3,0.1,-,-0.9,-0.1,-,-,
永澤 蓮士,O,SS,25.0,-0.5,-0.3,0.2,-,-0.4,0.2,-,-,
山縣 秀,日,2B,26.0,0.8,0.7,0.0,-,0.2,0.1,-,-,
山縣 秀,日,SS,70.0,-0.7,-0.6,-0.2,-,0.1,0.6,-,-,
西巻 賢二,デ,2B,87.0,-2.0,-1.7,-0.1,-,-0.2,0.2,-,-,
西巻 賢二,デ,3B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
西巻 賢二,デ,LF,17.3,-0.7,-1.0,-,0.3,0.0,-0.2,-,-,
西巻 賢二,デ,DH,13.0,-,-,-,-,-,-0.2,-,-,
谷村 剛,ロ,3B,36.0,-0.4,-0.2,0.0,-,-0.2,-0.1,-,-,
谷村 剛,ロ,DH,5.0,-,-,-,-,-,-0.1,-,-,
辰見 鴻之介,楽,2B,62.0,1.3,0.4,0.4,-,0.6,0.2,-,-,
辰見 鴻之介,楽,3B,64.3,0.2,0.0,-0.2,-,0.4,-0.2,-,-,
辰見 鴻之介,楽,LF,27.0,-0.3,0.3,-,-0.6,0.0,-0.3,-,-,
辰見 鴻之介,楽,RF,15.0,-0.5,-0.3,-,-0.2,0.0,-0.1,-,-,
辰見 鴻之介,楽,DH,5.0,-,-,-,-,-,-0.1,-,-,
秋広 優人,巨,1B,132.0,2.5,1.7,0.3,-,0.6,-1.5,-,-,
秋広 優人,巨,LF,12.0,0.3,-0.1,-,0.4,0.0,-0.1,-,-,
秋広 優人,巨,DH,18.0,-,-,-,-,-,-0.2,-,-,
豊田 寛,神,LF,81.0,-1.3,-1.0,-,-0.4,0.1,-0.8,-,-,
豊田 寛,神,RF,70.0,-5.1,-2.4,-,-1.9,-0.8,-0.3,-,-,
豊田 寛,神,DH,39.0,-,-,-,-,-,-0.5,-,-,
中村 貴浩,広,LF,40.0,0.9,0.5,-,0.4,0.1,-0.4,-,-,
中村 貴浩,広,CF,73.7,-3.0,-3.1,-,0.0,0.0,0.2,-,-,
中村 貴浩,広,RF,126.3,-1.9,-0.9,-,-0.3,-0.7,-0.5,-,-,
中村 貴浩,広,DH,26.0,-,-,-,-,-,-0.3,-,-,
岸 潤一郎,西,1B,15.0,-0.4,-0.4,0.0,-,0.0,-0.2,-,-,
岸 潤一郎,西,LF,8.0,-0.8,-0.8,-,0.0,0.0,-0.1,-,-,
岸 潤一郎,西,CF,5.0,0.7,0.9,-,-0.3,0.0,0.0,-,-,
岸 潤一郎,西,RF,40.7,-1.2,-1.0,-,-0.3,0.0,-0.2,-,-,
増田 大輝,巨,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
増田 大輝,巨,SS,5.0,-0.2,-0.4,0.1,-,0.1,0.0,-,-,
浦田 俊輔,巨,3B,14.0,0.2,0.1,-0.1,-,0.2,-0.1,-,-,
浦田 俊輔,巨,SS,206.3,1.1,-0.6,0.6,-,1.1,1.7,-,-,
中島 卓也,日,1B,52.0,0.0,-0.4,-0.1,-,0.4,-0.6,-,-,
中島 卓也,日,2B,16.0,-0.2,-0.3,0.0,-,0.1,0.0,-,-,
中島 卓也,日,3B,13.0,0.4,0.1,0.1,-,0.1,0.0,-,-,
中島 卓也,日,SS,24.0,0.8,0.7,0.4,-,-0.3,0.2,-,-,
笹川 吉康,ソ,LF,96.7,0.4,-1.0,-,1.3,0.1,-0.9,-,-,
笹川 吉康,ソ,CF,99.0,-0.1,-1.0,-,0.8,0.1,0.3,-,-,
笹川 吉康,ソ,RF,91.0,1.7,1.5,-,0.1,0.1,-0.4,-,-,
笹川 吉康,ソ,DH,18.0,-,-,-,-,-,-0.2,-,-,
高 義博,O,2B,64.7,-0.3,0.2,-0.2,-,-0.2,0.2,-,-,
高 義博,O,RF,9.0,-0.4,-0.5,-,0.1,0.0,0.0,-,-,
高 義博,O,DH,2.0,-,-,-,-,-,0.0,-,-,
粟飯原 龍之介,デ,1B,36.0,-1.1,0.6,-0.1,-,-1.6,-0.4,-,-,
粟飯原 龍之介,デ,2B,11.0,-0.4,-0.5,0.1,-,0.0,0.0,-,-,
粟飯原 龍之介,デ,LF,47.0,-0.1,0.2,-,-0.3,0.1,-0.4,-,-,
粟飯原 龍之介,デ,DH,7.3,-,-,-,-,-,-0.1,-,-,
寺地 隆成,ロ,C,9.0,-0.3,-,-,-0.3,0.0,0.1,0.4,0.0,
髙松 渡,西,1B,13.0,-0.2,0.4,0.0,-,-0.6,-0.1,-,-,
髙松 渡,西,3B,6.0,0.4,0.3,0.0,-,0.1,0.0,-,-,
髙松 渡,西,LF,16.7,0.6,0.6,-,0.0,0.0,-0.2,-,-,
髙松 渡,西,RF,49.0,0.0,0.1,-,-0.2,0.1,-0.2,-,-,
髙松 渡,西,DH,5.0,-,-,-,-,-,-0.1,-,-,
川村 友斗,ソ,LF,59.0,3.0,1.9,-,1.0,0.1,-0.6,-,-,
川村 友斗,ソ,CF,76.0,-2.9,-3.0,-,0.0,0.0,0.3,-,-,
川村 友斗,ソ,RF,18.0,-0.3,-0.5,-,0.1,0.0,-0.1,-,-,
川村 友斗,ソ,DH,10.0,-,-,-,-,-,-0.1,-,-,
久保 修,広,LF,35.0,4.7,4.2,-,0.4,0.1,-0.3,-,-,
久保 修,広,CF,171.3,4.4,3.8,-,0.4,0.2,0.6,-,-,
久保 修,広,RF,46.0,2.1,1.8,-,0.2,0.1,-0.2,-,-,
今川 優馬,日,LF,9.0,1.0,1.1,-,-0.1,0.0,-0.1,-,-,
今川 優馬,日,CF,27.0,-0.2,-0.4,-,0.2,0.0,0.1,-,-,
今川 優馬,日,RF,11.0,0.7,0.2,-,0.4,0.0,0.0,-,-,
今川 優馬,日,DH,29.0,-,-,-,-,-,-0.3,-,-,
野口 智哉,オ,2B,8.3,-0.7,0.1,-0.2,-,-0.6,0.0,-,-,
野口 智哉,オ,SS,120.3,3.5,3.2,0.6,-,-0.3,1.0,-,-,
浅野 翔吾,巨,LF,34.0,-1.0,-1.3,-,0.3,0.0,-0.3,-,-,
浅野 翔吾,巨,CF,49.0,-0.9,-0.6,-,-0.4,0.0,0.2,-,-,
浅野 翔吾,巨,RF,23.0,-1.0,-1.0,-,0.1,0.0,-0.1,-,-,
浅野 翔吾,巨,DH,6.0,-,-,-,-,-,-0.1,-,-,
蓮,デ,1B,66.0,-0.2,-0.6,0.0,-,0.5,-0.7,-,-,
蓮,デ,3B,4.0,-0.2,-0.2,0.0,-,0.0,0.0,-,-,
蓮,デ,DH,14.0,-,-,-,-,-,-0.2,-,-,
藤田 大清,日,LF,13.0,0.0,0.0,-,0.0,0.0,-0.1,-,-,
藤田 大清,日,RF,109.0,0.8,0.5,-,0.2,0.1,-0.4,-,-,
平沢 大河,西,2B,56.7,0.8,0.4,0.0,-,0.4,0.2,-,-,
平沢 大河,西,LF,5.0,-0.7,-0.7,-,0.0,0.0,0.0,-,-,
平沢 大河,西,RF,54.0,-0.6,-1.0,-,0.3,0.1,-0.2,-,-,
佐藤 龍世,西,2B,135.7,-0.6,-1.8,0.8,-,0.3,0.4,-,-,
佐藤 龍世,西,3B,139.0,-1.9,-0.8,-0.1,-,-1.0,-0.5,-,-,
西村 瑠伊斗,ヤ,3B,144.3,3.0,3.3,0.5,-,-0.8,-0.5,-,-,
西村 瑠伊斗,ヤ,LF,50.0,0.9,0.7,-,0.1,0.1,-0.5,-,-,
西村 瑠伊斗,ヤ,CF,93.3,-5.2,-5.2,-,0.0,0.1,0.3,-,-,
西村 瑠伊斗,ヤ,RF,21.0,0.0,0.9,-,-0.9,0.0,-0.1,-,-,
西村 瑠伊斗,ヤ,DH,2.0,-,-,-,-,-,0.0,-,-,
西川 史礁,ロ,LF,11.0,-1.2,-0.8,-,-0.4,0.0,-0.1,-,-,
西川 史礁,ロ,CF,42.0,2.3,0.9,-,1.4,0.0,0.1,-,-,
西川 史礁,ロ,RF,39.0,0.1,0.3,-,-0.2,0.0,-0.2,-,-,
西川 史礁,ロ,DH,18.0,-,-,-,-,-,-0.2,-,-,
永田 颯太郎,楽,1B,138.0,-2.5,-3.1,0.0,-,0.6,-1.5,-,-,
永田 颯太郎,楽,2B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
永田 颯太郎,楽,3B,29.0,0.9,0.0,0.3,-,0.6,-0.1,-,-,
永田 颯太郎,楽,LF,13.0,0.1,0.0,-,0.1,0.0,-0.1,-,-,
永田 颯太郎,楽,DH,15.0,-,-,-,-,-,-0.2,-,-,
並木 秀尊,ヤ,LF,7.0,0.4,0.4,-,0.0,0.0,-0.1,-,-,
田中 陽翔,ヤ,SS,217.7,-4.3,-2.6,-1.4,-,-0.3,1.8,-,-,
田中 陽翔,ヤ,DH,1.0,-,-,-,-,-,0.0,-,-,
門脇 誠,巨,3B,24.0,0.1,0.3,0.0,-,-0.2,-0.1,-,-,
門脇 誠,巨,SS,50.0,1.7,0.6,0.1,-,1.0,0.4,-,-,
オコエ 瑠偉,巨,LF,13.0,0.8,0.8,-,0.0,0.0,-0.1,-,-,
オコエ 瑠偉,巨,CF,11.0,-0.4,-0.2,-,-0.2,0.0,0.0,-,-,
オコエ 瑠偉,巨,DH,7.0,-,-,-,-,-,-0.1,-,-,
濱田 太貴,ヤ,LF,51.0,-1.8,-1.5,-,-0.4,0.1,-0.5,-,-,
濱田 太貴,ヤ,CF,74.0,-2.6,-2.3,-,-0.3,0.0,0.2,-,-,
濱田 太貴,ヤ,RF,47.0,0.0,0.1,-,-0.2,0.1,-0.2,-,-,
濱田 太貴,ヤ,DH,10.0,-,-,-,-,-,-0.1,-,-,
川端 慎吾,ヤ,1B,32.7,1.6,1.2,0.0,-,0.4,-0.4,-,-,
川端 慎吾,ヤ,DH,184.0,-,-,-,-,-,-2.2,-,-,
園部 佳太,O,3B,350.7,-6.7,-2.5,-1.3,-,-2.9,-1.3,-,-,
小郷 裕哉,楽,RF,53.0,-2.0,-2.4,-,0.4,0.0,-0.2,-,-,
小郷 裕哉,楽,DH,35.0,-,-,-,-,-,-0.4,-,-,
山瀬 慎之助,巨,C,191.3,0.0,-,-,0.6,-0.5,2.7,8.4,0.6,
山瀬 慎之助,巨,DH,2.0,-,-,-,-,-,0.0,-,-,
武岡 龍世,ヤ,2B,44.3,-0.3,-0.2,-0.4,-,0.3,0.1,-,-,
武岡 龍世,ヤ,3B,17.0,1.2,0.7,0.0,-,0.5,-0.1,-,-,
武岡 龍世,ヤ,SS,9.0,-0.8,-1.2,0.1,-,0.3,0.1,-,-,
アルナエス,神,1B,69.0,0.9,0.8,0.1,-,-0.1,-0.8,-,-,
アルナエス,神,2B,67.0,0.8,0.4,-0.1,-,0.4,0.2,-,-,
アルナエス,神,3B,72.0,2.3,2.4,-0.2,-,0.1,-0.3,-,-,
アルナエス,神,DH,10.0,-,-,-,-,-,-0.1,-,-,
熊谷 敬宥,神,2B,15.0,-1.1,-0.9,-0.3,-,0.1,0.0,-,-,
熊谷 敬宥,神,3B,3.0,0.4,0.2,0.1,-,0.1,0.0,-,-,
熊谷 敬宥,神,SS,2.0,-0.3,0.3,0.0,-,-0.6,0.0,-,-,
熊谷 敬宥,神,LF,6.0,0.1,0.1,-,0.0,0.0,-0.1,-,-,
中山 礼都,巨,1B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
中山 礼都,巨,2B,20.0,0.3,0.1,0.0,-,0.1,0.1,-,-,
中山 礼都,巨,3B,16.0,0.1,-0.1,0.0,-,0.1,-0.1,-,-,
中山 礼都,巨,LF,5.0,-0.5,-0.5,-,-0.1,0.0,0.0,-,-,
中山 礼都,巨,DH,9.0,-,-,-,-,-,-0.1,-,-,
田中 和基,楽,LF,51.7,-2.9,-3.3,-,0.4,0.1,-0.5,-,-,
田中 和基,楽,CF,28.0,-0.8,-0.6,-,-0.2,0.0,0.1,-,-,
田中 和基,楽,RF,35.0,0.6,0.6,-,0.0,0.0,-0.1,-,-,
田中 和基,楽,DH,14.0,-,-,-,-,-,-0.2,-,-,
津田 啓史,中,1B,69.3,0.3,0.4,0.1,-,-0.2,-0.8,-,-,
津田 啓史,中,2B,88.0,2.7,3.1,0.1,-,-0.5,0.2,-,-,
津田 啓史,中,3B,53.0,-0.8,-1.4,0.3,-,0.4,-0.2,-,-,
津田 啓史,中,SS,98.3,0.5,0.8,-0.5,-,0.1,0.8,-,-,
百﨑 蒼生,神,2B,185.0,-4.5,-5.7,0.1,-,1.1,0.5,-,-,
百﨑 蒼生,神,3B,111.0,-0.4,-0.3,0.0,-,-0.1,-0.4,-,-,
百﨑 蒼生,神,SS,50.0,-0.2,0.8,0.2,-,-1.3,0.4,-,-,
福元 悠真,中,DH,143.0,-,-,-,-,-,-1.7,-,-,
ダウンズ,ソ,2B,110.0,-0.4,-1.2,0.8,-,0.1,0.3,-,-,
ダウンズ,ソ,3B,26.0,0.1,1.0,-0.1,-,-0.9,-0.1,-,-,
ダウンズ,ソ,DH,59.0,-,-,-,-,-,-0.7,-,-,
森 駿太,中,3B,18.0,-0.9,-1.0,0.0,-,0.1,-0.1,-,-,
森 駿太,中,DH,37.0,-,-,-,-,-,-0.4,-,-,
韮澤 雄也,広,1B,41.7,-1.1,-1.3,-0.1,-,0.3,-0.5,-,-,
韮澤 雄也,広,2B,43.0,-1.4,-1.2,-0.5,-,0.3,0.1,-,-,
韮澤 雄也,広,3B,28.0,-0.4,-0.6,0.0,-,0.1,-0.1,-,-,
韮澤 雄也,広,SS,73.0,-2.6,-1.4,0.2,-,-1.3,0.6,-,-,
韮澤 雄也,広,DH,14.3,-,-,-,-,-,-0.2,-,-,
鈴木 大和,巨,LF,24.0,0.2,-0.7,-,0.8,0.0,-0.2,-,-,
鈴木 大和,巨,CF,79.3,1.9,1.8,-,0.0,0.1,0.3,-,-,
鈴木 大和,巨,RF,14.0,-0.2,0.1,-,-0.3,0.0,-0.1,-,-,
佐藤 太陽,西,2B,18.0,0.4,0.0,0.2,-,0.2,0.0,-,-,
佐藤 太陽,西,SS,158.7,4.5,2.1,0.7,-,1.8,1.3,-,-,
宇草 孔基,広,LF,46.0,-2.8,-2.1,-,-0.8,0.1,-0.4,-,-,
宇草 孔基,広,DH,43.0,-,-,-,-,-,-0.5,-,-,
知野 直人,デ,1B,93.3,-1.6,-1.9,-0.1,-,0.5,-1.0,-,-,
知野 直人,デ,2B,63.0,-0.5,-0.6,-0.2,-,0.4,0.2,-,-,
知野 直人,デ,3B,40.0,0.1,0.7,0.0,-,-0.6,-0.2,-,-,
知野 直人,デ,SS,9.0,0.7,0.5,0.0,-,0.2,0.1,-,-,
知野 直人,デ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
西尾 歩真,ソ,1B,9.0,0.1,0.1,0.0,-,0.1,-0.1,-,-,
西尾 歩真,ソ,2B,34.0,1.7,1.2,0.3,-,0.3,0.1,-,-,
西尾 歩真,ソ,3B,46.0,1.4,1.1,0.4,-,-0.1,-0.2,-,-,
西尾 歩真,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
井上 絢登,デ,1B,36.0,0.5,0.0,0.1,-,0.4,-0.4,-,-,
井上 絢登,デ,3B,109.3,-3.4,-2.0,0.2,-,-1.6,-0.4,-,-,
井上 絢登,デ,LF,77.0,0.1,-0.1,-,0.1,0.1,-0.7,-,-,
井上 絢登,デ,RF,60.0,0.7,0.7,-,-0.1,0.1,-0.2,-,-,
井上 絢登,デ,DH,37.0,-,-,-,-,-,-0.4,-,-,
森 敬斗,デ,SS,152.3,-0.8,2.4,-0.8,-,-2.4,1.2,-,-,
森 敬斗,デ,DH,2.0,-,-,-,-,-,0.0,-,-,
北村 拓己,ヤ,2B,42.0,1.5,1.0,0.2,-,0.3,0.1,-,-,
北村 拓己,ヤ,3B,5.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
北村 拓己,ヤ,SS,5.0,-0.2,0.4,0.0,-,-0.6,0.0,-,-,
北村 拓己,ヤ,DH,9.0,-,-,-,-,-,-0.1,-,-,
中川 拓真,ヤ,C,118.3,1.1,-,-,1.8,-0.7,1.7,1.4,-0.4,
中川 拓真,ヤ,1B,10.0,0.2,0.2,-0.1,-,0.1,-0.1,-,-,
中川 拓真,ヤ,DH,4.0,-,-,-,-,-,0.0,-,-,
島田 海吏,神,LF,19.0,0.2,0.1,-,0.0,0.0,-0.2,-,-,
島田 海吏,神,CF,75.0,-0.2,-0.8,-,0.6,0.1,0.3,-,-,
島田 海吏,神,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
西野 真弘,オ,2B,9.0,-1.5,-1.3,-0.1,-,0.0,0.0,-,-,
西野 真弘,オ,3B,50.0,-1.7,-0.3,0.0,-,-1.4,-0.2,-,-,
西野 真弘,オ,DH,65.7,-,-,-,-,-,-0.8,-,-,
平田 大樹,日,LF,28.0,-0.9,-0.9,-,0.0,0.0,-0.3,-,-,
平田 大樹,日,RF,55.0,0.1,0.5,-,-0.4,0.1,-0.2,-,-,
平田 大樹,日,DH,3.0,-,-,-,-,-,0.0,-,-,
髙寺 望夢,神,2B,35.0,0.0,-0.4,0.2,-,0.2,0.1,-,-,
髙寺 望夢,神,3B,8.0,-0.2,-0.3,0.0,-,0.1,0.0,-,-,
髙寺 望夢,神,SS,16.0,-0.6,-0.5,-0.3,-,0.3,0.1,-,-,
髙寺 望夢,神,LF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
山本 恵大,ソ,LF,34.0,0.8,1.6,-,-0.9,0.1,-0.3,-,-,
山本 恵大,ソ,RF,149.7,1.9,1.9,-,-0.1,0.1,-0.6,-,-,
山本 恵大,ソ,DH,35.0,-,-,-,-,-,-0.4,-,-,
廣瀨 隆太,ソ,1B,99.0,0.9,1.1,0.1,-,-0.4,-1.1,-,-,
廣瀨 隆太,ソ,2B,107.7,2.6,0.8,0.9,-,1.0,0.3,-,-,
廣瀨 隆太,ソ,3B,31.0,0.2,0.0,0.0,-,0.2,-0.1,-,-,
廣瀨 隆太,ソ,DH,8.0,-,-,-,-,-,-0.1,-,-,
安田 尚憲,ロ,1B,103.0,-1.6,0.4,0.0,-,-2.0,-1.2,-,-,
安田 尚憲,ロ,3B,86.0,1.3,0.8,0.0,-,0.5,-0.3,-,-,
安田 尚憲,ロ,DH,6.0,-,-,-,-,-,-0.1,-,-,
武藤 敦貴,楽,LF,43.7,2.0,2.2,-,-0.3,0.1,-0.4,-,-,
武藤 敦貴,楽,CF,41.7,-1.8,-1.4,-,-0.4,0.0,0.1,-,-,
武藤 敦貴,楽,RF,55.7,2.4,2.5,-,-0.2,0.1,-0.2,-,-,
武藤 敦貴,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
和田 康士朗,ロ,CF,94.0,-2.0,-1.8,-,-0.2,0.0,0.3,-,-,
和田 康士朗,ロ,RF,70.0,-0.3,-0.5,-,0.1,0.1,-0.3,-,-,
和田 康士朗,ロ,DH,2.0,-,-,-,-,-,0.0,-,-,
桑原 将志,デ,LF,5.0,0.1,0.1,-,0.0,0.0,0.0,-,-,
桑原 将志,デ,CF,9.0,-0.5,-0.3,-,-0.2,0.0,0.0,-,-,
金子 功児,西,2B,20.0,1.0,0.7,0.1,-,0.2,0.1,-,-,
金子 功児,西,SS,116.0,5.8,4.5,1.0,-,0.3,0.9,-,-,
田内 真翔,デ,3B,35.0,0.8,0.4,0.0,-,0.4,-0.1,-,-,
田内 真翔,デ,SS,153.0,-2.8,-2.9,0.8,-,-0.8,1.3,-,-,
田内 真翔,デ,DH,9.0,-,-,-,-,-,-0.1,-,-,
勝連 大稀,ソ,2B,8.0,-0.3,-0.2,-0.1,-,0.0,0.0,-,-,
勝連 大稀,ソ,SS,28.0,-0.4,0.4,0.1,-,-0.9,0.2,-,-,
佐々木 泰,広,3B,32.0,-0.5,-0.7,0.0,-,0.2,-0.1,-,-,
佐々木 泰,広,CF,5.0,-0.7,-0.7,-,0.0,0.0,0.0,-,-,
佐々木 泰,広,RF,9.0,1.7,1.3,-,0.3,0.0,0.0,-,-,
内田 湘大,広,1B,18.0,-0.2,0.3,0.1,-,-0.6,-0.2,-,-,
内田 湘大,広,3B,281.3,-2.2,-1.5,-0.9,-,0.3,-1.1,-,-,
齋藤 大翔,西,SS,7.0,-0.5,-0.4,-0.1,-,0.0,0.1,-,-,
秋山 翔吾,広,CF,13.0,0.4,0.5,-,-0.1,0.0,0.0,-,-,
秋山 翔吾,広,DH,10.0,-,-,-,-,-,-0.1,-,-,
中村 健人,広,1B,12.0,0.5,0.2,0.2,-,0.1,-0.1,-,-,
中村 健人,広,LF,42.3,-0.3,-1.4,-,1.1,0.0,-0.4,-,-,
中村 健人,広,CF,71.0,1.3,0.8,-,0.5,0.1,0.2,-,-,
中村 健人,広,RF,99.0,6.4,6.3,-,0.0,0.2,-0.4,-,-,
中村 健人,広,DH,8.0,-,-,-,-,-,-0.1,-,-,
佐藤 啓介,広,1B,8.0,0.3,0.3,-0.1,-,0.2,-0.1,-,-,
佐藤 啓介,広,2B,129.0,-4.2,-1.1,-1.2,-,-1.9,0.3,-,-,
佐藤 啓介,広,LF,69.0,0.3,0.8,-,-0.6,0.1,-0.7,-,-,
佐藤 啓介,広,DH,4.0,-,-,-,-,-,0.0,-,-,
矢澤 宏太,日,LF,13.0,-0.7,-0.6,-,-0.1,0.0,-0.1,-,-,
矢澤 宏太,日,CF,23.0,-0.8,-0.9,-,0.1,0.0,0.1,-,-,
矢澤 宏太,日,DH,14.0,-,-,-,-,-,-0.2,-,-,
山野辺 翔,ヤ,2B,36.0,1.6,1.2,0.2,-,0.2,0.1,-,-,
山野辺 翔,ヤ,SS,17.0,-0.6,0.0,-0.3,-,-0.4,0.1,-,-,
山野辺 翔,ヤ,LF,4.0,0.4,0.4,-,0.0,0.0,0.0,-,-,
山野辺 翔,ヤ,CF,14.0,-0.7,-0.4,-,-0.3,0.0,0.0,-,-,
柴田 獅子,日,DH,131.0,-,-,-,-,-,-1.6,-,-,
佐野 皓大,オ,LF,9.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
佐野 皓大,オ,CF,22.0,-0.8,-0.4,-,-0.4,0.0,0.1,-,-,
松本 剛,日,LF,35.0,-0.9,-1.1,-,0.2,0.0,-0.3,-,-,
松本 剛,日,CF,17.0,-1.1,-1.2,-,0.1,0.0,0.1,-,-,
松本 剛,日,DH,6.0,-,-,-,-,-,-0.1,-,-,
水谷 瞬,日,LF,107.0,-2.0,-2.2,-,0.1,0.1,-1.0,-,-,
水谷 瞬,日,CF,28.0,0.4,-0.2,-,0.6,0.0,0.1,-,-,
水谷 瞬,日,DH,42.0,-,-,-,-,-,-0.5,-,-,
川﨑 俊哲,神,2B,17.0,0.9,0.4,0.3,-,0.2,0.0,-,-,
川﨑 俊哲,神,DH,1.0,-,-,-,-,-,0.0,-,-,
松本 龍之介,ヤ,C,92.0,-0.4,-,-,-0.6,0.2,1.3,-3.6,-0.2,
松本 龍之介,ヤ,LF,19.3,-1.9,-1.4,-,-0.6,0.0,-0.2,-,-,
松本 龍之介,ヤ,CF,36.3,-2.2,-0.6,-,-0.8,-0.8,0.1,-,-,
松本 龍之介,ヤ,RF,3.0,-0.8,-0.5,-,-0.3,0.0,0.0,-,-,
松本 龍之介,ヤ,DH,2.0,-,-,-,-,-,0.0,-,-,
丸 佳浩,巨,LF,29.0,-0.1,-0.6,-,0.4,0.0,-0.3,-,-,
丸 佳浩,巨,DH,8.0,-,-,-,-,-,-0.1,-,-,
周東 佑京,ソ,CF,6.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
周東 佑京,ソ,DH,6.0,-,-,-,-,-,-0.1,-,-,
谷川原 健太,ソ,C,128.0,1.1,-,-,1.2,-0.1,1.8,2.4,0.7,
谷川原 健太,ソ,DH,64.0,-,-,-,-,-,-0.8,-,-,
野口 泰司,ハ,C,21.0,0.0,-,-,0.0,0.0,0.3,-0.3,0.2,
野口 泰司,ハ,DH,22.0,-,-,-,-,-,-0.3,-,-,
村松 開人,中,SS,23.0,0.6,0.2,0.0,-,0.4,0.2,-,-,
喜多 隆介,巨,C,131.0,0.9,-,-,0.5,0.4,1.8,0.5,0.2,
長野 久義,巨,LF,12.0,0.1,0.5,-,-0.4,0.0,-0.1,-,-,
長野 久義,巨,DH,53.0,-,-,-,-,-,-0.6,-,-,
石塚 裕惺,巨,SS,27.0,0.9,0.6,0.0,-,0.3,0.2,-,-,
石塚 裕惺,巨,DH,1.0,-,-,-,-,-,0.0,-,-,
宇野 真仁朗,ソ,3B,32.0,0.5,0.2,-0.1,-,0.5,-0.1,-,-,
